gender,SeniorCitizen,Partner,Dependents,PhoneService,Contract,PaperlessBilling,MonthlyCharges,Churn
Female,1,No,No,Yes,Month-to-month,Yes,91.3,Yes
Male,1,Yes,No,Yes,Two year,Yes,85.65,No
Male,0,No,Yes,Yes,One year,Yes,21.2,No
Male,0,No,No,Yes,Month-to-month,Yes,79.5,Yes
Female,0,Yes,No,Yes,One year,No,25.55,No
Female,0,Yes,Yes,Yes,Month-to-month,No,20.2,No
Male,0,Yes,No,Yes,Month-to-month,No,63.85,No
Female,0,Yes,Yes,Yes,One year,Yes,61.95,No
Male,0,Yes,Yes,Yes,Two year,No,25.75,No
Female,0,No,No,Yes,One year,No,58.2,No
Female,0,No,No,Yes,One year,No,85.85,No
Male,1,Yes,No,Yes,Month-to-month,Yes,70.1,Yes
Male,0,Yes,Yes,Yes,One year,Yes,104.9,No
Male,0,Yes,Yes,Yes,One year,Yes,111.3,Yes
Male,1,No,No,Yes,One year,Yes,99.85,No
Male,1,Yes,No,Yes,Month-to-month,Yes,95.25,Yes
Female,0,Yes,No,Yes,Month-to-month,Yes,86.25,Yes
Female,1,Yes,No,Yes,Month-to-month,Yes,100.8,Yes
Male,0,Yes,No,Yes,Month-to-month,Yes,19.55,No
Female,0,No,No,Yes,Two year,No,104,No
Female,0,Yes,No,Yes,One year,Yes,104.4,No
Male,0,No,No,Yes,One year,No,19.5,No
Female,0,Yes,Yes,Yes,Two year,No,25.25,No
Female,0,No,No,Yes,Month-to-month,Yes,86.3,Yes
Female,0,Yes,No,No,Two year,Yes,49.85,No
Female,1,No,No,Yes,Month-to-month,Yes,108.95,No
Female,0,Yes,Yes,Yes,Two year,No,89.9,No
Female,0,Yes,Yes,Yes,Two year,Yes,82,No
Male,1,No,No,Yes,Month-to-month,No,89.95,No
Male,0,Yes,No,Yes,Two year,Yes,79.35,No
Female,0,Yes,Yes,Yes,Two year,No,64.05,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,101.15,No
Female,0,No,No,Yes,Month-to-month,Yes,89.95,Yes
Male,1,Yes,No,Yes,Month-to-month,Yes,76.45,Yes
Male,0,No,No,No,One year,Yes,39.1,No
Female,0,Yes,Yes,No,Two year,No,34.6,No
Male,0,Yes,Yes,Yes,One year,Yes,19.55,No
Female,1,Yes,No,Yes,Two year,Yes,104.45,No
Male,0,Yes,No,Yes,Month-to-month,No,70.5,No
Male,0,Yes,Yes,Yes,Two year,No,20.35,No
Male,0,No,No,Yes,Month-to-month,Yes,70,Yes
Male,0,Yes,Yes,Yes,Two year,No,19.45,No
Male,0,No,No,Yes,Month-to-month,Yes,69.9,No
Male,0,Yes,Yes,Yes,Two year,No,59.7,No
Female,0,Yes,Yes,Yes,One year,Yes,78.35,No
Male,1,No,No,Yes,Month-to-month,Yes,71.45,No
Male,0,Yes,Yes,No,One year,Yes,45.85,No
Female,0,No,No,Yes,Month-to-month,Yes,95.85,No
Female,0,Yes,Yes,No,Two year,No,35.7,No
Female,1,Yes,Yes,Yes,Two year,Yes,89.55,No
Female,0,Yes,Yes,Yes,Two year,Yes,24.95,No
Male,0,Yes,Yes,Yes,One year,No,24.85,No
Female,1,Yes,No,Yes,Month-to-month,Yes,100.8,No
Female,0,No,No,Yes,One year,Yes,64.4,Yes
Female,0,Yes,No,Yes,Two year,No,105.35,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,102.45,Yes
Female,0,No,No,Yes,Two year,No,19.65,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,54.45,No
Female,0,No,No,Yes,Month-to-month,No,70.5,No
Female,0,No,No,Yes,One year,No,20.1,No
Male,0,No,No,Yes,Month-to-month,Yes,69.35,No
Female,0,Yes,Yes,Yes,One year,No,19.8,No
Male,1,Yes,No,Yes,Two year,No,74.4,No
Male,1,Yes,No,Yes,Two year,Yes,93.05,No
Female,0,No,Yes,Yes,Month-to-month,No,51.2,No
Female,0,No,Yes,Yes,One year,No,65.6,No
Female,0,No,No,Yes,One year,No,80.55,No
Male,0,No,No,Yes,One year,No,52.7,No
Female,0,No,No,Yes,Two year,No,20.85,No
Female,0,No,No,Yes,Month-to-month,No,80.1,Yes
Female,0,Yes,No,Yes,Month-to-month,Yes,52.15,No
Female,0,No,No,Yes,Month-to-month,Yes,80.2,Yes
Female,0,No,No,Yes,Month-to-month,Yes,98.15,Yes
Male,0,No,No,Yes,Two year,Yes,114.95,No
Male,0,No,No,Yes,Month-to-month,Yes,112.95,Yes
Male,1,Yes,No,Yes,One year,Yes,104.45,No
Female,0,Yes,No,Yes,Two year,Yes,113.65,No
Female,0,No,No,Yes,Two year,Yes,20.6,No
Female,0,No,No,Yes,Month-to-month,No,70.9,Yes
Female,1,No,No,Yes,Month-to-month,Yes,86.85,Yes
Female,1,No,No,Yes,Month-to-month,Yes,91.55,No
Male,0,No,Yes,Yes,Month-to-month,Yes,49.85,No
Male,0,Yes,No,Yes,One year,No,19.8,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,99.85,Yes
Male,0,Yes,Yes,Yes,Month-to-month,Yes,74.5,Yes
Female,1,Yes,No,Yes,Month-to-month,No,104.15,No
Male,0,No,No,Yes,Month-to-month,Yes,109.15,Yes
Female,1,No,No,Yes,Month-to-month,Yes,48.2,No
Male,1,No,No,Yes,Two year,Yes,25.1,No
Female,1,No,No,Yes,Month-to-month,Yes,100.15,No
Female,0,No,No,Yes,Month-to-month,Yes,65.2,Yes
Male,1,Yes,Yes,Yes,Month-to-month,Yes,99.5,Yes
Male,0,No,No,Yes,Month-to-month,Yes,71.55,Yes
Male,0,No,Yes,Yes,Month-to-month,No,55.9,No
Male,0,Yes,No,Yes,Month-to-month,No,93.9,Yes
Male,1,Yes,No,Yes,Month-to-month,Yes,64.4,No
Male,1,Yes,No,Yes,Two year,Yes,108.4,Yes
Female,0,No,No,Yes,Month-to-month,Yes,85.3,No
Female,0,Yes,Yes,Yes,Two year,No,107.45,No
Female,0,Yes,No,No,Month-to-month,Yes,48.75,Yes
Female,0,No,No,Yes,Month-to-month,Yes,85.65,Yes
Female,0,Yes,Yes,Yes,Two year,No,91.3,No
Male,0,Yes,No,Yes,Two year,No,85.95,No
Male,0,No,No,Yes,Month-to-month,Yes,106.7,Yes
Male,0,No,No,No,Month-to-month,Yes,25.15,Yes
Male,1,No,No,Yes,Month-to-month,No,45.2,No
Female,0,Yes,No,Yes,One year,No,110.35,Yes
Male,0,Yes,Yes,Yes,Two year,Yes,79.2,No
Female,0,No,No,Yes,Two year,No,55.5,No
Female,0,Yes,Yes,Yes,One year,Yes,103.25,Yes
Female,0,Yes,No,Yes,Month-to-month,Yes,90.25,No
Male,0,Yes,Yes,Yes,Two year,Yes,91.25,No
Male,0,No,No,Yes,Month-to-month,Yes,47.8,Yes
Male,0,Yes,No,Yes,One year,Yes,100.9,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,97.7,No
Female,0,No,No,Yes,Month-to-month,Yes,69.85,No
Female,0,Yes,Yes,Yes,One year,Yes,65.6,No
Male,0,Yes,Yes,Yes,One year,Yes,104.65,No
Male,0,No,No,Yes,Two year,Yes,90.45,No
Male,0,No,No,No,Two year,Yes,63.7,No
Female,1,Yes,Yes,Yes,Month-to-month,Yes,104.5,No
Male,0,No,No,Yes,One year,No,20.1,No
Male,0,Yes,Yes,Yes,One year,Yes,104.3,No
Female,0,Yes,Yes,Yes,Two year,Yes,93.25,No
Male,0,Yes,Yes,Yes,One year,Yes,73.45,No
Male,0,No,No,Yes,Month-to-month,No,20.7,No
Female,0,Yes,Yes,Yes,Two year,No,25.25,No
Female,0,Yes,Yes,Yes,Two year,No,100.5,No
Male,0,Yes,Yes,Yes,Month-to-month,No,90.6,No
Male,0,Yes,Yes,Yes,Two year,Yes,89.4,No
Female,1,No,No,Yes,Month-to-month,Yes,95.45,No
Female,0,No,Yes,Yes,Two year,No,20.45,No
Female,0,No,No,Yes,Month-to-month,Yes,98.6,Yes
Female,1,Yes,No,Yes,Month-to-month,Yes,83.05,Yes
Female,0,Yes,Yes,Yes,Month-to-month,Yes,19.95,No
Female,0,Yes,No,Yes,One year,No,109.15,No
Female,1,Yes,No,Yes,Month-to-month,Yes,85.7,No
Female,1,Yes,No,Yes,Month-to-month,No,102.05,No
Female,0,No,No,Yes,One year,No,94.7,No
Male,0,Yes,Yes,Yes,Month-to-month,No,64.4,No
Female,0,Yes,No,Yes,One year,Yes,26.8,No
Female,0,Yes,No,Yes,One year,Yes,66.05,No
Female,0,Yes,Yes,Yes,Month-to-month,No,65.2,No
Male,1,Yes,No,Yes,Month-to-month,Yes,85.05,No
Male,0,No,No,Yes,Month-to-month,Yes,55.8,No
Male,0,Yes,No,Yes,Month-to-month,Yes,70.4,Yes
Female,1,No,No,Yes,One year,Yes,104.75,Yes
Male,0,Yes,Yes,Yes,Two year,No,19.95,No
Female,1,No,No,Yes,Month-to-month,Yes,94.25,Yes
Female,0,Yes,Yes,No,One year,No,45,No
Female,0,Yes,No,Yes,Two year,No,114.9,No
Female,0,No,No,Yes,Month-to-month,No,106.4,No
Female,0,Yes,No,Yes,Month-to-month,Yes,46.1,No
Female,1,No,No,No,Two year,No,39.7,No
Female,0,No,Yes,Yes,Month-to-month,Yes,20.05,No
Female,0,Yes,Yes,Yes,Two year,Yes,95.75,No
Male,0,Yes,Yes,Yes,One year,No,24.4,No
Male,0,Yes,Yes,No,Month-to-month,No,33.6,No
Male,0,Yes,Yes,Yes,Two year,No,90.45,No
Female,0,No,No,Yes,Month-to-month,Yes,84,No
Female,0,No,No,Yes,Two year,No,67.4,No
Male,0,No,No,Yes,Month-to-month,Yes,19.7,No
Male,0,No,No,Yes,Month-to-month,Yes,80.35,No
Male,0,Yes,Yes,Yes,Two year,No,19.6,No
Male,0,Yes,Yes,Yes,Two year,Yes,54.2,No
Male,0,No,No,Yes,Month-to-month,Yes,45.2,No
Female,0,Yes,No,Yes,One year,No,75.1,No
Female,0,Yes,No,Yes,One year,No,19.7,No
Male,0,Yes,No,Yes,Month-to-month,Yes,72.75,No
Male,0,Yes,Yes,Yes,Two year,No,20.05,No
Female,0,No,Yes,Yes,Month-to-month,No,45.95,Yes
Male,0,Yes,Yes,No,Month-to-month,Yes,39.2,No
Male,0,No,No,Yes,Month-to-month,Yes,44.75,No
Male,0,Yes,No,Yes,Month-to-month,Yes,82.65,No
Male,1,No,No,Yes,Month-to-month,No,93.9,No
Female,1,No,No,Yes,Month-to-month,Yes,70.15,Yes
Female,0,No,No,Yes,Month-to-month,Yes,85.55,Yes
Female,0,Yes,No,Yes,Two year,Yes,117.15,No
Male,0,No,No,Yes,Two year,No,99.25,No
Male,0,Yes,No,Yes,Two year,Yes,112.55,No
Female,0,No,No,Yes,Month-to-month,Yes,25.7,No
Male,0,Yes,Yes,Yes,Two year,No,90.3,No
Female,0,Yes,Yes,Yes,One year,Yes,49.4,No
Male,0,No,No,Yes,Month-to-month,No,19.4,No
Female,1,Yes,No,Yes,Two year,Yes,109.7,No
Male,0,No,No,Yes,One year,Yes,61.25,No
Male,0,No,Yes,Yes,Month-to-month,Yes,55.3,No
Female,0,Yes,No,Yes,Month-to-month,Yes,70.3,Yes
Male,1,Yes,No,Yes,Month-to-month,No,106.35,Yes
Male,0,Yes,Yes,Yes,Month-to-month,Yes,103.75,No
Male,0,No,No,Yes,One year,No,19.5,No
Female,0,No,No,No,One year,No,39.5,No
Male,0,Yes,Yes,No,Month-to-month,Yes,26.05,No
Male,1,Yes,No,Yes,Month-to-month,Yes,91.05,No
Female,0,No,Yes,No,Month-to-month,No,29.65,No
Female,0,Yes,Yes,Yes,Month-to-month,No,50.2,No
Male,0,No,No,Yes,Month-to-month,No,105.3,No
Female,0,No,No,Yes,Month-to-month,Yes,55.45,No
Male,0,Yes,Yes,Yes,One year,No,85.45,No
Female,0,Yes,Yes,Yes,One year,No,19.8,No
Male,0,No,No,Yes,Month-to-month,Yes,59.25,No
Male,0,No,No,Yes,Month-to-month,Yes,90.7,No
Female,0,Yes,Yes,Yes,One year,Yes,103.7,Yes
Male,0,No,No,Yes,One year,Yes,79.05,No
Female,1,Yes,No,Yes,One year,Yes,90.7,No
Female,1,Yes,No,Yes,One year,No,95,No
Male,0,No,No,Yes,Month-to-month,Yes,88.35,Yes
Female,0,Yes,Yes,No,Month-to-month,Yes,30.25,No
Female,0,Yes,No,No,Month-to-month,Yes,49.85,No
Female,0,No,Yes,Yes,Month-to-month,No,93,No
Male,1,No,Yes,Yes,Month-to-month,Yes,54.55,No
Male,0,No,Yes,Yes,Month-to-month,No,19.7,No
Female,0,Yes,No,Yes,One year,Yes,84.8,No
Female,0,Yes,Yes,Yes,One year,Yes,94.45,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,94.2,Yes
Female,0,No,No,Yes,Month-to-month,Yes,96.25,Yes
Female,0,Yes,No,Yes,Month-to-month,Yes,70.7,Yes
Female,0,Yes,Yes,Yes,Two year,No,20.85,No
Male,0,Yes,Yes,No,One year,Yes,60,No
Female,0,Yes,No,Yes,Month-to-month,No,80.45,No
Male,0,No,Yes,Yes,Two year,Yes,84.95,No
Female,0,Yes,No,No,One year,No,33.55,Yes
Male,0,Yes,Yes,No,Two year,No,49.65,No
Female,0,Yes,No,Yes,One year,Yes,20.2,No
Female,1,Yes,Yes,Yes,Month-to-month,Yes,94.55,Yes
Male,0,No,No,Yes,One year,Yes,100.5,No
Male,0,No,No,No,Month-to-month,No,35.75,No
Female,1,No,No,Yes,Month-to-month,Yes,86.45,No
Female,0,No,No,Yes,One year,No,53.8,No
Male,0,Yes,Yes,No,Month-to-month,No,38.55,No
Male,0,No,No,No,Month-to-month,Yes,39.9,No
Male,1,No,No,Yes,Month-to-month,Yes,70.05,No
Female,0,No,No,Yes,One year,No,20.1,No
Female,0,No,No,Yes,Two year,Yes,112.95,Yes
Male,0,No,No,Yes,Month-to-month,Yes,20.3,No
Female,0,Yes,No,No,Month-to-month,Yes,35.65,No
Male,0,No,No,No,Month-to-month,No,35.9,Yes
Male,0,No,Yes,Yes,Month-to-month,Yes,99.25,Yes
Male,1,Yes,No,Yes,One year,Yes,82.95,No
Male,0,No,No,Yes,Two year,Yes,55.65,No
Male,1,No,No,No,Month-to-month,Yes,24.45,Yes
Female,1,Yes,No,Yes,One year,No,25.2,No
Male,0,No,No,No,One year,No,50.8,No
Female,0,Yes,Yes,Yes,Month-to-month,No,19.65,No
Female,0,No,Yes,Yes,Month-to-month,Yes,59.8,No
Female,1,No,No,Yes,Month-to-month,Yes,73.55,No
Female,0,No,No,Yes,Month-to-month,No,61.4,No
Female,0,No,No,Yes,Month-to-month,Yes,103.35,Yes
Male,0,Yes,Yes,Yes,One year,No,19.9,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,19.45,No
Female,1,No,No,Yes,Month-to-month,No,81.5,No
Male,1,No,No,Yes,Month-to-month,Yes,84.8,Yes
Female,0,Yes,Yes,Yes,Two year,No,109.55,No
Female,1,No,No,Yes,Month-to-month,Yes,99.95,Yes
Female,0,Yes,Yes,Yes,Month-to-month,No,74.4,No
Female,0,No,No,Yes,Month-to-month,Yes,90,Yes
Male,0,No,No,Yes,Month-to-month,Yes,74.9,No
Female,1,No,No,Yes,Month-to-month,Yes,104.85,Yes
Male,0,Yes,Yes,Yes,Month-to-month,Yes,59.65,No
Female,0,Yes,Yes,Yes,Two year,Yes,110.45,No
Male,0,Yes,Yes,Yes,One year,No,106.1,Yes
Male,1,No,No,Yes,Month-to-month,Yes,74.2,Yes
Female,1,No,No,Yes,Month-to-month,Yes,74.45,No
Female,0,No,No,Yes,Two year,No,24.55,No
Female,0,No,No,Yes,Month-to-month,Yes,89.35,Yes
Male,0,Yes,Yes,Yes,Two year,No,24.55,No
Male,1,Yes,No,Yes,One year,Yes,90.65,No
Male,1,Yes,No,Yes,Two year,Yes,105.05,No
Male,0,No,No,Yes,Month-to-month,Yes,20.45,No
Female,0,Yes,Yes,Yes,Two year,No,19.55,No
Female,0,No,No,Yes,One year,No,19.7,No
Male,0,No,Yes,Yes,Month-to-month,Yes,70.45,No
Male,0,Yes,No,Yes,Month-to-month,Yes,85.65,No
Female,0,No,No,Yes,Month-to-month,Yes,77.15,Yes
Male,0,No,No,No,Month-to-month,Yes,35.25,Yes
Male,0,Yes,Yes,Yes,Two year,No,20.55,No
Male,0,Yes,Yes,Yes,One year,Yes,97.95,No
Male,0,Yes,No,No,Month-to-month,Yes,48.55,Yes
Female,0,No,No,Yes,One year,No,20,No
Female,0,Yes,No,Yes,Two year,Yes,25.25,No
Female,0,Yes,No,Yes,Month-to-month,Yes,98.4,Yes
Male,0,Yes,No,Yes,Two year,No,70.9,No
Female,0,Yes,Yes,Yes,Month-to-month,No,19.85,No
Female,0,No,No,Yes,Month-to-month,Yes,106.35,No
Female,0,No,No,Yes,Two year,No,99.5,No
Male,0,Yes,No,Yes,Two year,Yes,84.7,No
Male,0,No,No,Yes,Month-to-month,Yes,86.05,No
Male,0,No,No,Yes,Month-to-month,No,44.55,No
Male,0,Yes,Yes,Yes,Two year,Yes,75.85,No
Male,1,Yes,No,Yes,Month-to-month,Yes,93.85,Yes
Male,1,Yes,No,Yes,Two year,No,25,No
Female,0,Yes,No,Yes,Month-to-month,Yes,45,No
Male,1,Yes,Yes,Yes,Month-to-month,Yes,100.7,Yes
Male,0,Yes,Yes,Yes,Month-to-month,No,20.5,No
Female,0,No,No,Yes,Month-to-month,Yes,80.45,Yes
Female,0,Yes,Yes,Yes,One year,Yes,90.45,No
Male,0,No,No,Yes,Month-to-month,No,60.45,No
Male,0,No,No,Yes,Month-to-month,Yes,55.25,Yes
Female,0,Yes,Yes,Yes,One year,Yes,78.45,No
Male,0,No,Yes,Yes,Two year,No,100.55,No
Female,0,Yes,No,Yes,Month-to-month,No,20.35,No
Male,0,Yes,No,No,Month-to-month,Yes,54.45,Yes
Female,0,Yes,No,Yes,Month-to-month,Yes,90.75,No
Male,0,No,No,Yes,Month-to-month,No,75.35,Yes
Female,0,Yes,No,Yes,One year,Yes,20.25,No
Male,0,No,No,Yes,Two year,No,20.05,No
Female,0,Yes,No,Yes,Month-to-month,No,19.6,No
Male,0,Yes,No,Yes,Month-to-month,Yes,53.8,No
Male,0,No,Yes,Yes,One year,No,70.2,No
Male,0,Yes,Yes,Yes,One year,No,75.5,No
Male,0,Yes,Yes,Yes,Two year,No,20.35,No
Female,0,No,No,Yes,One year,No,26.05,No
Male,0,Yes,Yes,Yes,One year,No,20.6,No
Male,0,No,No,Yes,Month-to-month,Yes,75.7,Yes
Female,0,Yes,Yes,Yes,One year,Yes,20.1,No
Female,1,Yes,No,Yes,Two year,No,24.3,No
Male,0,Yes,No,Yes,Two year,Yes,24.5,No
Female,0,No,No,Yes,Two year,Yes,110.5,No
Female,0,Yes,No,Yes,Two year,Yes,25.25,No
Male,0,No,No,Yes,Month-to-month,Yes,74.25,Yes
Male,1,Yes,No,Yes,One year,No,90.1,No
Female,0,Yes,No,Yes,One year,Yes,68.75,No
Male,0,Yes,Yes,Yes,Two year,No,19.2,No
Female,1,No,No,Yes,Month-to-month,Yes,89.7,Yes
Female,0,No,No,Yes,Two year,Yes,115.1,No
Female,1,No,No,Yes,Month-to-month,Yes,96.4,Yes
Male,1,No,No,Yes,Month-to-month,Yes,69.5,Yes
Male,0,No,No,Yes,Month-to-month,Yes,99.65,No
Male,0,Yes,No,Yes,Month-to-month,Yes,91.45,No
Female,0,Yes,Yes,Yes,Two year,No,84.75,No
Male,1,Yes,No,Yes,Month-to-month,Yes,85.25,Yes
Male,0,Yes,Yes,Yes,One year,Yes,78.75,No
Female,0,Yes,Yes,Yes,Two year,No,20.25,No
Male,0,No,Yes,Yes,Two year,No,19.9,No
Male,0,Yes,Yes,Yes,Two year,Yes,97.75,No
Male,0,No,No,Yes,Month-to-month,No,19.4,Yes
Female,0,No,No,Yes,Month-to-month,Yes,83.3,Yes
Female,0,No,No,Yes,Month-to-month,Yes,80.1,Yes
Male,1,No,No,Yes,One year,No,62.7,Yes
Female,0,No,No,Yes,Month-to-month,Yes,100.4,No
Female,0,Yes,No,Yes,Two year,Yes,24.45,No
Female,1,No,No,Yes,One year,Yes,101.1,No
Male,0,Yes,Yes,No,Two year,No,50.9,No
Male,0,Yes,No,Yes,One year,Yes,107.2,No
Female,1,Yes,No,Yes,Two year,Yes,92.2,No
Male,0,No,No,Yes,One year,No,25.3,Yes
Male,0,No,No,Yes,Two year,No,113.4,No
Male,0,Yes,Yes,No,Two year,Yes,40.55,No
Female,0,Yes,Yes,Yes,Two year,No,26,No
Female,0,No,No,Yes,Two year,Yes,111.95,No
Female,0,Yes,Yes,No,Two year,Yes,53.8,No
Male,0,No,Yes,Yes,One year,Yes,72.1,No
Male,0,No,No,Yes,Month-to-month,No,98.15,Yes
Female,0,Yes,No,Yes,One year,No,78.85,No
Female,0,Yes,Yes,Yes,One year,Yes,70.75,No
Female,0,No,No,Yes,Month-to-month,Yes,76.15,No
Female,0,No,No,No,Two year,No,39.1,No
Male,1,No,No,Yes,Month-to-month,Yes,69.95,No
Male,0,No,No,Yes,Month-to-month,No,20.05,No
Female,0,Yes,Yes,Yes,Two year,No,20.05,No
Female,0,No,No,Yes,Month-to-month,No,19.45,No
Female,0,Yes,No,Yes,One year,No,26.9,No
Male,1,No,No,Yes,Month-to-month,No,19.2,No
Female,0,No,No,Yes,Month-to-month,Yes,50,No
Female,0,No,No,Yes,Month-to-month,Yes,60,No
Male,0,Yes,No,Yes,Month-to-month,Yes,84.55,No
Male,0,No,No,Yes,Month-to-month,No,45.45,No
Female,0,No,No,Yes,One year,No,20.05,No
Male,0,Yes,No,Yes,Two year,Yes,115.55,No
Male,0,No,No,Yes,Month-to-month,Yes,93.7,Yes
Female,0,Yes,Yes,Yes,Two year,Yes,99,No
Male,0,Yes,Yes,No,Two year,No,50.55,No
Male,1,No,No,Yes,Month-to-month,No,105.95,Yes
Male,0,No,No,Yes,One year,Yes,82,Yes
Female,0,Yes,Yes,Yes,Two year,Yes,25,No
Female,0,Yes,Yes,Yes,Two year,No,91.55,No
Male,0,Yes,No,Yes,Month-to-month,Yes,95.75,Yes
Male,0,Yes,Yes,Yes,Two year,No,19.35,No
Female,0,Yes,No,Yes,Two year,No,24.85,No
Male,0,Yes,No,Yes,Month-to-month,Yes,94.05,Yes
Female,0,Yes,Yes,Yes,Two year,Yes,100.4,No
Female,0,Yes,No,Yes,Two year,No,25,No
Female,0,No,No,Yes,Month-to-month,Yes,54.75,Yes
Male,1,No,No,Yes,Month-to-month,Yes,95.65,Yes
Female,0,No,No,Yes,Month-to-month,No,19.25,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,108.25,No
Female,0,No,No,Yes,Month-to-month,Yes,94.6,Yes
Female,1,Yes,Yes,Yes,Month-to-month,Yes,98.9,Yes
Male,0,No,No,Yes,Two year,No,20.15,No
Female,1,No,Yes,Yes,Month-to-month,Yes,101.3,No
Male,0,No,No,Yes,Month-to-month,No,20,No
Female,0,No,Yes,Yes,Month-to-month,Yes,105.3,No
Female,1,No,No,Yes,Two year,No,69.85,No
Female,0,Yes,No,Yes,Month-to-month,Yes,65.25,No
Female,0,No,No,Yes,Two year,No,19.8,No
Female,0,Yes,Yes,Yes,Month-to-month,No,19.6,No
Male,0,No,Yes,Yes,One year,No,20.05,No
Female,0,No,No,Yes,Month-to-month,No,49.4,No
Male,1,No,No,Yes,Month-to-month,Yes,76.05,Yes
Female,1,Yes,No,Yes,Month-to-month,No,88.4,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,100.6,No
Female,0,No,No,Yes,Month-to-month,No,19.45,No
Female,0,Yes,Yes,Yes,Two year,No,20.3,No
Female,0,Yes,No,Yes,Two year,Yes,107.65,No
Female,0,Yes,No,Yes,Two year,Yes,80.45,No
Female,0,Yes,Yes,Yes,One year,Yes,58.85,No
Male,0,Yes,No,Yes,One year,Yes,109.6,No
Female,0,No,No,Yes,Month-to-month,Yes,75.15,No
Female,0,No,No,Yes,Two year,Yes,73,No
Female,0,No,No,Yes,Month-to-month,No,70.1,No
Female,0,Yes,Yes,Yes,Two year,Yes,98.65,No
Female,0,Yes,Yes,Yes,One year,Yes,111.45,No
Female,0,No,No,Yes,Two year,Yes,114.9,No
Female,0,No,No,Yes,Month-to-month,No,100.55,No
Female,0,No,No,Yes,Two year,Yes,20.4,No
Female,0,No,No,Yes,Month-to-month,No,104.35,No
Male,1,No,No,Yes,Month-to-month,Yes,69.75,Yes
Male,0,Yes,Yes,No,Month-to-month,Yes,34.5,Yes
Male,0,Yes,No,Yes,Month-to-month,Yes,105.55,Yes
Female,0,No,Yes,No,Month-to-month,No,30.1,Yes
Male,0,Yes,No,Yes,Month-to-month,Yes,70.3,Yes
Female,0,Yes,Yes,Yes,Month-to-month,No,80.45,No
Female,0,No,No,Yes,Month-to-month,Yes,80.2,Yes
Female,0,Yes,Yes,Yes,One year,Yes,94.35,Yes
Female,0,No,No,Yes,Two year,Yes,91.35,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,44.6,Yes
Female,0,No,No,Yes,Month-to-month,Yes,19.6,Yes
Male,0,Yes,Yes,Yes,One year,No,19.9,No
Female,1,No,No,Yes,Month-to-month,Yes,110.45,Yes
Male,0,No,No,Yes,Month-to-month,Yes,68.35,No
Male,0,Yes,No,Yes,Two year,Yes,79.1,No
Male,1,Yes,Yes,Yes,One year,Yes,51,No
Female,0,No,Yes,Yes,Month-to-month,No,80.55,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,66.7,No
Male,0,No,No,Yes,Month-to-month,Yes,86.4,No
Female,0,Yes,No,No,One year,No,50.05,No
Female,0,No,No,Yes,Two year,No,25.7,No
Female,0,No,No,Yes,Month-to-month,Yes,83.4,No
Male,0,No,No,Yes,Month-to-month,No,70.7,Yes
Male,0,Yes,No,Yes,Two year,Yes,84.65,No
Male,1,Yes,No,Yes,Month-to-month,Yes,99.25,Yes
Female,0,No,No,Yes,Two year,Yes,64.75,No
Female,0,Yes,No,Yes,One year,Yes,100.15,No
Male,0,Yes,No,Yes,Month-to-month,Yes,84.8,Yes
Male,0,No,No,Yes,Two year,No,25.25,No
Female,1,Yes,No,Yes,Two year,Yes,113,No
Female,0,Yes,Yes,No,Two year,No,40.65,No
Male,0,No,No,Yes,One year,Yes,105,Yes
Male,0,No,No,Yes,Month-to-month,Yes,54.45,Yes
Male,0,No,No,Yes,Month-to-month,Yes,94.95,No
Female,1,No,No,Yes,Month-to-month,No,59.9,No
Female,0,Yes,No,Yes,Month-to-month,Yes,85.3,Yes
Female,0,No,No,Yes,Month-to-month,Yes,83.35,Yes
Male,0,No,No,No,Month-to-month,Yes,33.5,Yes
Female,0,No,No,Yes,Month-to-month,No,19.8,No
Male,0,No,No,Yes,Two year,Yes,81.8,No
Female,0,No,No,Yes,Month-to-month,Yes,20,No
Male,0,No,No,Yes,Month-to-month,Yes,59.6,No
Female,0,Yes,No,Yes,Two year,No,25,No
Female,0,No,No,Yes,Month-to-month,Yes,84.35,No
Male,0,No,No,Yes,Month-to-month,Yes,90.35,Yes
Male,0,No,No,Yes,Month-to-month,No,55.55,No
Female,0,Yes,Yes,Yes,Two year,No,75.35,No
Male,0,Yes,No,Yes,Month-to-month,Yes,90.75,Yes
Female,0,No,Yes,Yes,Month-to-month,No,89.6,Yes
Female,0,No,No,Yes,One year,No,59.3,No
Female,0,No,No,Yes,Month-to-month,Yes,66.1,No
Female,0,Yes,Yes,Yes,Two year,No,18.8,No
Female,0,No,No,Yes,Two year,No,86.45,No
Male,0,No,Yes,Yes,Month-to-month,Yes,52.1,No
Female,0,No,No,No,Two year,Yes,47.4,No
Male,0,No,No,No,Month-to-month,Yes,49.25,Yes
Female,0,Yes,No,Yes,One year,Yes,109.15,No
